单市,1,治理ETF,2015-01-05,510010,18.56
单市,2,超大ETF,2015-01-05,510020,3.36
单市,3,价值ETF,2015-01-05,510030,3.46
单市,4,50ETF,2015-01-05,510050,103.24
单市,5,央企ETF,2015-01-05,510060,4.60
单市,6,民企ETF,2015-01-05,510070,1.22
单市,7,责任ETF,2015-01-05,510090,2.12
单市,8,周期ETF,2015-01-05,510110,0.74
单市,9,非周ETF,2015-01-05,510120,0.43
单市,10,中盘ETF,2015-01-05,510130,2.05
单市,11,消费ETF,2015-01-05,510150,1.78
单市,12,小康ETF,2015-01-05,510160,9.92
单市,13,商品ETF,2015-01-05,510170,1.47
单市,14,180ETF,2015-01-05,510180,46.75
单市,15,龙头ETF,2015-01-05,510190,1.18
单市,16,综指ETF,2015-01-05,510210,0.70
单市,17,中小ETF,2015-01-05,510220,0.16
单市,18,金融ETF,2015-01-05,510230,4.36
单市,19,新兴ETF,2015-01-05,510260,2.87
单市,20,国企ETF,2015-01-05,510270,0.63
单市,21,成长ETF,2015-01-05,510280,2.67
单市,22,380ETF,2015-01-05,510290,2.18
跨市,23,300ETF,2015-01-05,510300,113.99
跨市,24,HS300ETF,2015-01-05,510310,49.60
跨市,25,华夏300,2015-01-05,510330,79.74
单市,26,资源ETF,2015-01-05,510410,2.55
单市,27,180EWETF,2015-01-05,510420,2.94
单市,28,50等权,2015-01-05,510430,0.75
单市,29,500沪市,2015-01-05,510440,0.05
单市,30,180高ETF,2015-01-05,510450,0.28
跨市,31,500ETF,2015-01-05,510500,31.58
跨市,32,广发500,2015-01-05,510510,15.19
跨市,33,诺安500,2015-01-05,510520,0.31
单市,34,能源行业,2015-01-05,510610,1.06
单市,35,材料行业,2015-01-05,510620,0.80
单市,36,消费行业,2015-01-05,510630,2.95
单市,37,金融行业,2015-01-05,510650,3.45
单市,38,医药行业,2015-01-05,510660,3.77
单市,39,万家380,2015-01-05,510680,0.07
单市,40,百强ETF,2015-01-05,510700,0.09
单市,41,红利ETF,2015-01-05,510880,4.81
跨境,42,H股ETF,2015-01-05,510900,1.05
单市,43,国债ETF,2015-01-05,511010,0.04
单市,44,企债ETF,2015-01-05,511210,0.02
单市,45,城投ETF,2015-01-05,511220,0.67
跨市,46,医药ETF,2015-01-05,512010,0.85
跨市,47,非银ETF,2015-01-05,512070,2.63
跨市,48,中证地产,2015-01-05,512110,0.04
跨市,49,中证医药,2015-01-05,512120,0.29
跨市,50,景顺食品,2015-01-05,512210,1.39
跨市,51,景顺TMT,2015-01-05,512220,0.32
跨市,52,景顺医药,2015-01-05,512230,1.33
跨市,53,500医药,2015-01-05,512300,7.23
跨市,54,主要消费,2015-01-05,512600,0.33
跨市,55,医药卫生,2015-01-05,512610,3.03
跨市,56,金融地产,2015-01-05,512640,0.39
跨境,57,德国30,2015-01-05,513030,8.91
跨境,58,纳指ETF,2015-01-05,513100,0.50
