单市,1,治理ETF,2012-01-04,510010,48.23
单市,2,超大ETF,2012-01-04,510020,75.62
单市,3,价值ETF,2012-01-04,510030,5.24
单市,4,50ETF,2012-01-04,510050,127.58
单市,5,央企ETF,2012-01-04,510060,6.84
单市,6,民企ETF,2012-01-04,510070,3.65
单市,7,责任ETF,2012-01-04,510090,4.60
单市,8,周期ETF,2012-01-04,510110,1.90
单市,9,非周ETF,2012-01-04,510120,2.07
单市,10,中盘ETF,2012-01-04,510130,4.43
单市,11,消费ETF,2012-01-04,510150,5.80
单市,12,小康ETF,2012-01-04,510160,9.30
单市,13,商品ETF,2012-01-04,510170,4.27
单市,14,180ETF,2012-01-04,510180,178.43
单市,15,龙头ETF,2012-01-04,510190,3.84
单市,16,综指ETF,2012-01-04,510210,1.83
单市,17,中小ETF,2012-01-04,510220,0.48
单市,18,金融ETF,2012-01-04,510230,3.87
单市,19,新兴ETF,2012-01-04,510260,9.19
单市,20,国企ETF,2012-01-04,510270,2.55
单市,21,成长ETF,2012-01-04,510280,6.17
单市,22,380ETF,2012-01-04,510290,2.62
单市,23,红利ETF,2012-01-04,510880,10.24
单市,1,治理ETF,2012-01-05,510010,48.11
单市,2,超大ETF,2012-01-05,510020,75.68
单市,3,价值ETF,2012-01-05,510030,5.24
单市,4,50ETF,2012-01-05,510050,128.89
单市,5,央企ETF,2012-01-05,510060,6.83
单市,6,民企ETF,2012-01-05,510070,3.65
单市,7,责任ETF,2012-01-05,510090,4.60
单市,8,周期ETF,2012-01-05,510110,1.90
单市,9,非周ETF,2012-01-05,510120,2.07
单市,10,中盘ETF,2012-01-05,510130,4.44
单市,11,消费ETF,2012-01-05,510150,5.80
单市,12,小康ETF,2012-01-05,510160,9.28
单市,13,商品ETF,2012-01-05,510170,4.27
单市,14,180ETF,2012-01-05,510180,179.72
单市,15,龙头ETF,2012-01-05,510190,3.84
单市,16,综指ETF,2012-01-05,510210,1.83
单市,17,中小ETF,2012-01-05,510220,0.48
单市,18,金融ETF,2012-01-05,510230,3.83
单市,19,新兴ETF,2012-01-05,510260,9.19
单市,20,国企ETF,2012-01-05,510270,2.53
单市,21,成长ETF,2012-01-05,510280,6.17
单市,22,380ETF,2012-01-05,510290,2.62
单市,23,红利ETF,2012-01-05,510880,10.28
单市,1,治理ETF,2012-01-06,510010,48.10
单市,2,超大ETF,2012-01-06,510020,75.66
单市,3,价值ETF,2012-01-06,510030,5.24
单市,4,50ETF,2012-01-06,510050,128.56
单市,5,央企ETF,2012-01-06,510060,6.83
单市,6,民企ETF,2012-01-06,510070,3.65
单市,7,责任ETF,2012-01-06,510090,4.60
单市,8,周期ETF,2012-01-06,510110,1.90
单市,9,非周ETF,2012-01-06,510120,2.07
单市,10,中盘ETF,2012-01-06,510130,4.44
单市,11,消费ETF,2012-01-06,510150,5.80
单市,12,小康ETF,2012-01-06,510160,9.30
单市,13,商品ETF,2012-01-06,510170,4.27
单市,14,180ETF,2012-01-06,510180,183.89
单市,15,龙头ETF,2012-01-06,510190,3.84
单市,16,综指ETF,2012-01-06,510210,1.83
单市,17,中小ETF,2012-01-06,510220,0.48
单市,18,金融ETF,2012-01-06,510230,3.77
单市,19,新兴ETF,2012-01-06,510260,8.79
单市,20,国企ETF,2012-01-06,510270,2.52
单市,21,成长ETF,2012-01-06,510280,6.17
单市,22,380ETF,2012-01-06,510290,2.62
单市,23,红利ETF,2012-01-06,510880,10.30
单市,1,治理ETF,2012-01-09,510010,47.94
单市,2,超大ETF,2012-01-09,510020,75.43
单市,3,价值ETF,2012-01-09,510030,5.24
单市,4,50ETF,2012-01-09,510050,126.04
单市,5,央企ETF,2012-01-09,510060,6.82
单市,6,民企ETF,2012-01-09,510070,3.60
单市,7,责任ETF,2012-01-09,510090,4.50
单市,8,周期ETF,2012-01-09,510110,1.82
单市,9,非周ETF,2012-01-09,510120,2.07
单市,10,中盘ETF,2012-01-09,510130,4.44
单市,11,消费ETF,2012-01-09,510150,5.80
单市,12,小康ETF,2012-01-09,510160,9.28
单市,13,商品ETF,2012-01-09,510170,4.26
单市,14,180ETF,2012-01-09,510180,179.00
单市,15,龙头ETF,2012-01-09,510190,3.84
单市,16,综指ETF,2012-01-09,510210,1.83
单市,17,中小ETF,2012-01-09,510220,0.48
单市,18,金融ETF,2012-01-09,510230,3.77
单市,19,新兴ETF,2012-01-09,510260,8.93
单市,20,国企ETF,2012-01-09,510270,2.52
单市,21,成长ETF,2012-01-09,510280,6.15
单市,22,380ETF,2012-01-09,510290,2.60
单市,23,红利ETF,2012-01-09,510880,10.32
单市,1,治理ETF,2012-01-10,510010,47.95
单市,2,超大ETF,2012-01-10,510020,75.20
单市,3,价值ETF,2012-01-10,510030,5.24
单市,4,50ETF,2012-01-10,510050,125.73
单市,5,央企ETF,2012-01-10,510060,6.70
单市,6,民企ETF,2012-01-10,510070,3.60
单市,7,责任ETF,2012-01-10,510090,4.50
单市,8,周期ETF,2012-01-10,510110,1.82
单市,9,非周ETF,2012-01-10,510120,2.07
单市,10,中盘ETF,2012-01-10,510130,4.44
单市,11,消费ETF,2012-01-10,510150,5.80
单市,12,小康ETF,2012-01-10,510160,9.28
单市,13,商品ETF,2012-01-10,510170,4.27
单市,14,180ETF,2012-01-10,510180,183.38
单市,15,龙头ETF,2012-01-10,510190,3.84
单市,16,综指ETF,2012-01-10,510210,1.83
单市,17,中小ETF,2012-01-10,510220,0.48
单市,18,金融ETF,2012-01-10,510230,3.75
单市,19,新兴ETF,2012-01-10,510260,8.93
单市,20,国企ETF,2012-01-10,510270,2.51
单市,21,成长ETF,2012-01-10,510280,6.15
单市,22,380ETF,2012-01-10,510290,2.62
单市,23,红利ETF,2012-01-10,510880,10.31
单市,1,治理ETF,2012-01-11,510010,47.94
单市,2,超大ETF,2012-01-11,510020,75.19
单市,3,价值ETF,2012-01-11,510030,5.23
单市,4,50ETF,2012-01-11,510050,126.59
单市,5,央企ETF,2012-01-11,510060,6.66
单市,6,民企ETF,2012-01-11,510070,3.58
单市,7,责任ETF,2012-01-11,510090,4.50
单市,8,周期ETF,2012-01-11,510110,1.79
单市,9,非周ETF,2012-01-11,510120,2.07
单市,10,中盘ETF,2012-01-11,510130,4.44
单市,11,消费ETF,2012-01-11,510150,5.80
单市,12,小康ETF,2012-01-11,510160,9.26
单市,13,商品ETF,2012-01-11,510170,4.28
单市,14,180ETF,2012-01-11,510180,188.42
单市,15,龙头ETF,2012-01-11,510190,3.84
单市,16,综指ETF,2012-01-11,510210,1.83
单市,17,中小ETF,2012-01-11,510220,0.48
单市,18,金融ETF,2012-01-11,510230,3.77
单市,19,新兴ETF,2012-01-11,510260,8.92
单市,20,国企ETF,2012-01-11,510270,2.51
单市,21,成长ETF,2012-01-11,510280,6.15
单市,22,380ETF,2012-01-11,510290,2.62
单市,23,红利ETF,2012-01-11,510880,10.21
单市,1,治理ETF,2012-01-12,510010,49.24
单市,2,超大ETF,2012-01-12,510020,75.18
单市,3,价值ETF,2012-01-12,510030,5.23
单市,4,50ETF,2012-01-12,510050,125.50
单市,5,央企ETF,2012-01-12,510060,6.63
单市,6,民企ETF,2012-01-12,510070,3.58
单市,7,责任ETF,2012-01-12,510090,4.50
单市,8,周期ETF,2012-01-12,510110,1.77
单市,9,非周ETF,2012-01-12,510120,2.07
单市,10,中盘ETF,2012-01-12,510130,4.44
单市,11,消费ETF,2012-01-12,510150,5.80
单市,12,小康ETF,2012-01-12,510160,9.26
单市,13,商品ETF,2012-01-12,510170,4.27
单市,14,180ETF,2012-01-12,510180,190.07
单市,15,龙头ETF,2012-01-12,510190,3.84
单市,16,综指ETF,2012-01-12,510210,1.83
单市,17,中小ETF,2012-01-12,510220,0.48
单市,18,金融ETF,2012-01-12,510230,3.71
单市,19,新兴ETF,2012-01-12,510260,8.92
单市,20,国企ETF,2012-01-12,510270,2.50
单市,21,成长ETF,2012-01-12,510280,6.13
单市,22,380ETF,2012-01-12,510290,2.62
单市,23,红利ETF,2012-01-12,510880,10.17
单市,1,治理ETF,2012-01-13,510010,49.11
单市,2,超大ETF,2012-01-13,510020,75.16
单市,3,价值ETF,2012-01-13,510030,5.24
单市,4,50ETF,2012-01-13,510050,125.96
单市,5,央企ETF,2012-01-13,510060,6.63
单市,6,民企ETF,2012-01-13,510070,3.59
单市,7,责任ETF,2012-01-13,510090,4.50
单市,8,周期ETF,2012-01-13,510110,1.72
单市,9,非周ETF,2012-01-13,510120,2.07
单市,10,中盘ETF,2012-01-13,510130,4.44
单市,11,消费ETF,2012-01-13,510150,5.80
单市,12,小康ETF,2012-01-13,510160,9.26
单市,13,商品ETF,2012-01-13,510170,4.26
单市,14,180ETF,2012-01-13,510180,193.97
单市,15,龙头ETF,2012-01-13,510190,3.84
单市,16,综指ETF,2012-01-13,510210,1.83
单市,17,中小ETF,2012-01-13,510220,0.48
单市,18,金融ETF,2012-01-13,510230,3.71
单市,19,新兴ETF,2012-01-13,510260,8.93
单市,20,国企ETF,2012-01-13,510270,2.50
单市,21,成长ETF,2012-01-13,510280,6.13
单市,22,380ETF,2012-01-13,510290,2.62
单市,23,红利ETF,2012-01-13,510880,10.18
单市,1,治理ETF,2012-01-16,510010,49.11
单市,2,超大ETF,2012-01-16,510020,75.24
单市,3,价值ETF,2012-01-16,510030,5.34
单市,4,50ETF,2012-01-16,510050,126.22
单市,5,央企ETF,2012-01-16,510060,6.64
单市,6,民企ETF,2012-01-16,510070,3.59
单市,7,责任ETF,2012-01-16,510090,4.50
单市,8,周期ETF,2012-01-16,510110,1.72
单市,9,非周ETF,2012-01-16,510120,2.07
单市,10,中盘ETF,2012-01-16,510130,4.44
单市,11,消费ETF,2012-01-16,510150,5.80
单市,12,小康ETF,2012-01-16,510160,9.26
单市,13,商品ETF,2012-01-16,510170,4.25
单市,14,180ETF,2012-01-16,510180,194.45
单市,15,龙头ETF,2012-01-16,510190,3.83
单市,16,综指ETF,2012-01-16,510210,1.83
单市,17,中小ETF,2012-01-16,510220,0.48
单市,18,金融ETF,2012-01-16,510230,3.73
单市,19,新兴ETF,2012-01-16,510260,8.94
单市,20,国企ETF,2012-01-16,510270,2.50
单市,21,成长ETF,2012-01-16,510280,6.13
单市,22,380ETF,2012-01-16,510290,2.62
单市,23,红利ETF,2012-01-16,510880,10.17
单市,1,治理ETF,2012-01-17,510010,49.10
单市,2,超大ETF,2012-01-17,510020,74.91
单市,3,价值ETF,2012-01-17,510030,5.45
单市,4,50ETF,2012-01-17,510050,126.61
单市,5,央企ETF,2012-01-17,510060,6.71
单市,6,民企ETF,2012-01-17,510070,3.59
单市,7,责任ETF,2012-01-17,510090,4.50
单市,8,周期ETF,2012-01-17,510110,1.72
单市,9,非周ETF,2012-01-17,510120,2.07
单市,10,中盘ETF,2012-01-17,510130,4.44
单市,11,消费ETF,2012-01-17,510150,5.81
单市,12,小康ETF,2012-01-17,510160,9.26
单市,13,商品ETF,2012-01-17,510170,4.26
单市,14,180ETF,2012-01-17,510180,195.62
单市,15,龙头ETF,2012-01-17,510190,3.83
单市,16,综指ETF,2012-01-17,510210,1.83
单市,17,中小ETF,2012-01-17,510220,0.48
单市,18,金融ETF,2012-01-17,510230,3.74
单市,19,新兴ETF,2012-01-17,510260,9.03
单市,20,国企ETF,2012-01-17,510270,2.48
单市,21,成长ETF,2012-01-17,510280,6.09
单市,22,380ETF,2012-01-17,510290,2.62
单市,23,红利ETF,2012-01-17,510880,10.16
单市,1,治理ETF,2012-01-18,510010,49.10
单市,2,超大ETF,2012-01-18,510020,74.82
单市,3,价值ETF,2012-01-18,510030,5.44
单市,4,50ETF,2012-01-18,510050,127.22
单市,5,央企ETF,2012-01-18,510060,6.72
单市,6,民企ETF,2012-01-18,510070,3.59
单市,7,责任ETF,2012-01-18,510090,4.50
单市,8,周期ETF,2012-01-18,510110,1.72
单市,9,非周ETF,2012-01-18,510120,2.07
单市,10,中盘ETF,2012-01-18,510130,4.44
单市,11,消费ETF,2012-01-18,510150,5.81
单市,12,小康ETF,2012-01-18,510160,9.24
单市,13,商品ETF,2012-01-18,510170,4.34
单市,14,180ETF,2012-01-18,510180,193.37
单市,15,龙头ETF,2012-01-18,510190,3.83
单市,16,综指ETF,2012-01-18,510210,1.83
单市,17,中小ETF,2012-01-18,510220,0.48
单市,18,金融ETF,2012-01-18,510230,3.74
单市,19,新兴ETF,2012-01-18,510260,8.93
单市,20,国企ETF,2012-01-18,510270,2.47
单市,21,成长ETF,2012-01-18,510280,6.09
单市,22,380ETF,2012-01-18,510290,2.62
单市,23,红利ETF,2012-01-18,510880,10.15
单市,1,治理ETF,2012-01-19,510010,49.10
单市,2,超大ETF,2012-01-19,510020,74.68
单市,3,价值ETF,2012-01-19,510030,5.44
单市,4,50ETF,2012-01-19,510050,126.57
