单市,1,治理ETF,2013-01-04,510010,45.83
单市,2,超大ETF,2013-01-04,510020,5.70
单市,3,价值ETF,2013-01-04,510030,4.20
单市,4,50ETF,2013-01-04,510050,102.99
单市,5,央企ETF,2013-01-04,510060,5.73
单市,6,民企ETF,2013-01-04,510070,3.28
单市,7,责任ETF,2013-01-04,510090,4.55
单市,8,周期ETF,2013-01-04,510110,1.26
单市,9,非周ETF,2013-01-04,510120,1.55
单市,10,中盘ETF,2013-01-04,510130,5.20
单市,11,消费ETF,2013-01-04,510150,5.36
单市,12,小康ETF,2013-01-04,510160,8.36
单市,13,商品ETF,2013-01-04,510170,5.03
单市,14,180ETF,2013-01-04,510180,157.82
单市,15,龙头ETF,2013-01-04,510190,3.03
单市,16,综指ETF,2013-01-04,510210,1.53
单市,17,中小ETF,2013-01-04,510220,0.36
单市,18,金融ETF,2013-01-04,510230,2.83
单市,19,新兴ETF,2013-01-04,510260,8.36
单市,20,国企ETF,2013-01-04,510270,1.25
单市,21,成长ETF,2013-01-04,510280,3.71
单市,22,380ETF,2013-01-04,510290,2.08
跨市,23,300ETF,2013-01-04,510300,93.84
单市,24,资源ETF,2013-01-04,510410,3.85
单市,25,180EWETF,2013-01-04,510420,4.02
单市,26,50等权,2013-01-04,510430,1.63
单市,27,500沪市,2013-01-04,510440,0.90
单市,28,红利ETF,2013-01-04,510880,8.66
跨境,29,H股ETF,2013-01-04,510900,3.72
单市,1,治理ETF,2013-01-07,510010,45.83
单市,2,超大ETF,2013-01-07,510020,5.69
单市,3,价值ETF,2013-01-07,510030,4.20
单市,4,50ETF,2013-01-07,510050,101.67
单市,5,央企ETF,2013-01-07,510060,5.73
单市,6,民企ETF,2013-01-07,510070,3.28
单市,7,责任ETF,2013-01-07,510090,4.55
单市,8,周期ETF,2013-01-07,510110,1.26
单市,9,非周ETF,2013-01-07,510120,1.54
单市,10,中盘ETF,2013-01-07,510130,5.08
单市,11,消费ETF,2013-01-07,510150,5.36
单市,12,小康ETF,2013-01-07,510160,8.36
单市,13,商品ETF,2013-01-07,510170,4.22
单市,14,180ETF,2013-01-07,510180,156.95
单市,15,龙头ETF,2013-01-07,510190,3.03
单市,16,综指ETF,2013-01-07,510210,1.52
单市,17,中小ETF,2013-01-07,510220,0.36
单市,18,金融ETF,2013-01-07,510230,2.87
单市,19,新兴ETF,2013-01-07,510260,8.34
单市,20,国企ETF,2013-01-07,510270,1.25
单市,21,成长ETF,2013-01-07,510280,3.71
单市,22,380ETF,2013-01-07,510290,2.08
跨市,23,300ETF,2013-01-07,510300,94.40
单市,24,资源ETF,2013-01-07,510410,3.84
单市,25,180EWETF,2013-01-07,510420,3.86
单市,26,50等权,2013-01-07,510430,1.45
单市,27,500沪市,2013-01-07,510440,0.89
单市,28,红利ETF,2013-01-07,510880,8.63
跨境,29,H股ETF,2013-01-07,510900,3.47
单市,1,治理ETF,2013-01-08,510010,45.82
单市,2,超大ETF,2013-01-08,510020,5.69
单市,3,价值ETF,2013-01-08,510030,4.35
单市,4,50ETF,2013-01-08,510050,101.41
单市,5,央企ETF,2013-01-08,510060,5.73
单市,6,民企ETF,2013-01-08,510070,3.27
单市,7,责任ETF,2013-01-08,510090,4.55
单市,8,周期ETF,2013-01-08,510110,1.26
单市,9,非周ETF,2013-01-08,510120,1.54
单市,10,中盘ETF,2013-01-08,510130,5.07
单市,11,消费ETF,2013-01-08,510150,5.36
单市,12,小康ETF,2013-01-08,510160,8.34
单市,13,商品ETF,2013-01-08,510170,4.20
单市,14,180ETF,2013-01-08,510180,154.58
单市,15,龙头ETF,2013-01-08,510190,3.03
单市,16,综指ETF,2013-01-08,510210,1.52
单市,17,中小ETF,2013-01-08,510220,0.36
单市,18,金融ETF,2013-01-08,510230,2.88
单市,19,新兴ETF,2013-01-08,510260,8.33
单市,20,国企ETF,2013-01-08,510270,1.25
单市,21,成长ETF,2013-01-08,510280,3.70
单市,22,380ETF,2013-01-08,510290,2.08
跨市,23,300ETF,2013-01-08,510300,94.14
单市,24,资源ETF,2013-01-08,510410,3.84
单市,25,180EWETF,2013-01-08,510420,3.72
单市,26,50等权,2013-01-08,510430,1.23
单市,27,500沪市,2013-01-08,510440,0.86
单市,28,红利ETF,2013-01-08,510880,8.63
跨境,29,H股ETF,2013-01-08,510900,3.47
单市,1,治理ETF,2013-01-09,510010,45.82
单市,2,超大ETF,2013-01-09,510020,5.68
单市,3,价值ETF,2013-01-09,510030,4.17
单市,4,50ETF,2013-01-09,510050,100.73
单市,5,央企ETF,2013-01-09,510060,5.73
单市,6,民企ETF,2013-01-09,510070,3.26
单市,7,责任ETF,2013-01-09,510090,4.55
单市,8,周期ETF,2013-01-09,510110,1.26
单市,9,非周ETF,2013-01-09,510120,1.54
单市,10,中盘ETF,2013-01-09,510130,5.07
单市,11,消费ETF,2013-01-09,510150,5.35
单市,12,小康ETF,2013-01-09,510160,8.38
单市,13,商品ETF,2013-01-09,510170,4.20
单市,14,180ETF,2013-01-09,510180,149.66
单市,15,龙头ETF,2013-01-09,510190,3.03
